csv,label,k,schedule,proof_bytes,prove_s,verify_ms,prove_elems_per_s,delta_size_pct_vs_paper,delta_prove_pct_vs_paper,delta_verify_pct_vs_paper,delta_throughput_pct_vs_paper
csv,paper,11,[16,16,8],39592,3.798527,214.462,539.156311,0.00,0.00,0.00,0.00
csv,paper,12,[16,16,8],52000,7.435619,270.036,550.861981,0.00,0.00,0.00,0.00
csv,paper,13,[16,16,8],60968,14.709134,314.796,556.932867,0.00,0.00,0.00,0.00
csv,paper,14,[16,16,8],72936,29.266628,353.975,559.818512,0.00,0.00,0.00,0.00
csv,paper,15,[16,16,8],87736,58.362539,399.425,561.456038,0.00,0.00,0.00,0.00
csv,paper,16,[16,16,8],101976,116.566616,437.324,562.219287,0.00,0.00,0.00,0.00
csv,paper,17,[16,16,8],119952,233.012460,485.016,562.510690,0.00,0.00,0.00,0.00
csv,paper,18,[16,16,8],140032,465.814812,527.978,562.764415,0.00,0.00,0.00,0.00
csv,paper,19,[16,16,8],155128,931.704456,564.052,562.719215,0.00,0.00,0.00,0.00
csv,mod16,16,[16,16,16,16],111288,116.672546,497.572,561.708837,9.13,0.09,13.78,-0.09
csv,mod16,17,[16,16,16,16],132768,233.105564,576.605,562.286022,10.68,0.04,18.88,-0.04
csv,mod16,18,[16,16,16,16],147928,465.976915,627.409,562.568642,5.64,0.03,18.83,-0.03
csv,mod16,19,[16,16,16,16],175072,931.983161,701.119,562.550936,12.86,0.03,24.30,-0.03
csv,uni32x3,15,[32,32,32],111408,58.922242,646.536,556.122762,26.98,0.96,61.87,-0.95
csv,uni32x3,16,[32,32,32],130264,117.723079,752.599,556.696277,27.74,0.99,72.09,-0.98
csv,uni32x3,17,[32,32,32],146360,235.246680,831.266,557.168331,22.02,0.96,71.39,-0.95
csv,uni32x3,18,[32,32,32],172688,470.375724,958.679,557.307673,23.32,0.98,81.58,-0.97
csv,uni32x3,19,[32,32,32],206824,940.139628,1104.920,557.670355,33.32,0.91,95.89,-0.90
csv,uni64x2x8,15,[64,64,8],125824,63.156732,1229.687,518.836220,43.41,8.21,207.86,-7.59
csv,uni64x2x8,16,[64,64,8],159088,126.025333,1546.561,520.022433,56.01,8.11,253.64,-7.51
csv,uni64x2x8,17,[64,64,8],203696,251.832806,1952.650,520.472301,69.81,8.08,302.60,-7.47
csv,uni64x2x8,18,[64,64,8],238928,503.654590,2272.182,520.483691,70.62,8.12,330.36,-7.51
csv,uni64x2x8,19,[64,64,8],270616,1007.308174,2578.779,520.484211,74.45,8.11,357.19,-7.51
csv,hi64_32_8,14,[64,32,8],102248,31.618101,920.508,518.184194,40.19,8.03,160.05,-7.44
csv,hi64_32_8,15,[64,32,8],123064,63.080072,1056.114,519.466750,40.27,8.08,164.41,-7.48
csv,hi64_32_8,16,[64,32,8],153232,125.891124,1276.150,520.576813,50.26,8.00,191.81,-7.41
csv,hi64_32_8,17,[64,32,8],172672,251.827172,1412.113,520.483945,43.95,8.07,191.15,-7.47
csv,hi64_32_8,18,[64,32,8],202784,503.475087,1619.306,520.669258,44.81,8.08,206.70,-7.48
csv,hi64_32_8,19,[64,32,8],222248,1006.359433,1733.890,520.974895,43.27,8.01,207.40,-7.42
csv,hi32_32_16,14,[32,32,16],92272,29.550672,537.706,554.437483,26.51,0.97,51.90,-0.96
csv,hi32_32_16,15,[32,32,16],97728,59.009270,569.586,555.302585,11.39,1.11,42.60,-1.10
csv,hi32_32_16,16,[32,32,16],130240,117.776338,742.202,556.444540,27.72,1.04,69.71,-1.03
csv,hi32_32_16,17,[32,32,16],148312,235.341672,824.229,556.943438,23.64,1.00,69.94,-0.99
csv,hi32_32_16,18,[32,32,16],176432,470.436872,939.202,557.235233,25.99,0.99,77.89,-0.98
csv,hi32_32_16,19,[32,32,16],202624,941.229953,1045.083,557.024347,30.62,1.02,85.28,-1.01
csv,uni128,11,[128],68000,4.680206,1309.953,437.587591,71.75,23.21,510.81,-18.84
csv,uni128,12,[128],101400,9.226987,1943.552,443.915204,95.00,24.09,619.74,-19.41
csv,uni128,13,[128],115064,18.341556,2183.013,446.636045,88.73,24.70,593.47,-19.80
csv,uni128,14,[128],138208,36.572679,2625.859,447.984689,89.49,24.96,641.82,-19.98
csv,uni128,15,[128],139224,73.062289,2667.300,448.494023,58.69,25.19,567.79,-20.12
csv,uni128,16,[128],152576,145.892799,2909.944,449.206543,49.62,25.16,565.40,-20.10
csv,uni128,17,[128],169696,291.775143,3225.876,449.222641,41.47,25.22,565.11,-20.14
csv,uni128,18,[128],203880,583.121076,3866.701,449.553293,45.60,25.18,632.36,-20.12
csv,uni128,19,[128],225352,1166.377679,4264.348,449.501057,45.27,25.19,656.02,-20.12
csv,uni128x2,14,[128,128],131640,36.832062,2592.239,444.829839,80.49,25.85,632.32,-20.54
csv,uni128x2,15,[128,128],147984,73.578248,3027.426,445.349011,68.67,26.07,657.95,-20.68
csv,uni128x2,16,[128,128],188672,146.908177,3832.240,446.101784,85.02,26.03,776.29,-20.65
csv,uni128x2,17,[128,128],237864,293.546282,4778.007,446.512213,98.30,25.98,885.12,-20.62
csv,uni128x2,18,[128,128],316040,586.964912,6276.318,446.609320,125.69,26.01,1088.75,-20.64
csv,uni128x2,19,[128,128],370736,1173.501564,7305.775,446.772306,138.99,25.95,1195.23,-20.60
csv,hi128_64,13,[128,64],121528,18.467621,2298.513,443.587181,99.33,25.55,630.16,-20.35
csv,hi128_64,14,[128,64],135720,36.810690,2555.572,445.088101,86.08,25.78,621.96,-20.49
csv,hi128_64,15,[128,64],160128,73.459198,2996.208,446.070754,82.51,25.87,650.13,-20.55
csv,hi128_64,16,[128,64],182680,146.674833,3291.862,446.811485,79.14,25.83,652.73,-20.53
csv,hi128_64,17,[128,64],229920,293.163960,3927.593,447.094521,91.68,25.81,709.79,-20.52
csv,hi128_64,18,[128,64],286168,586.219593,4682.941,447.177138,104.36,25.85,786.96,-20.54
csv,hi128_64,19,[128,64],333832,1172.390855,5638.262,447.195573,115.20,25.83,899.60,-20.53
csv,hi128_32,12,[128,32],94240,9.312833,1772.097,439.823178,81.23,25.25,556.24,-20.16
csv,hi128_32,13,[128,32],109352,18.460076,2034.800,443.768477,79.36,25.50,546.39,-20.32
csv,hi128_32,14,[128,32],139736,36.746118,2577.349,445.870230,91.59,25.56,628.12,-20.35
csv,hi128_32,15,[128,32],152112,73.398961,2730.285,446.436836,73.37,25.76,583.55,-20.49
csv,hi128_32,16,[128,32],182832,146.601137,3117.774,447.036096,79.29,25.77,612.92,-20.49
csv,hi128_32,17,[128,32],215536,292.987474,3571.975,447.363835,79.69,25.74,636.47,-20.47
csv,hi128_32,18,[128,32],255808,585.800359,4211.204,447.497165,82.68,25.76,697.61,-20.48
csv,hi128_32,19,[128,32],286512,1172.378173,4787.386,447.200410,84.69,25.83,748.75,-20.53
csv,hi128_16,11,[128,16],68680,4.745976,1267.348,431.523483,73.47,24.94,490.94,-19.96
csv,hi128_16,12,[128,16],86200,9.313044,1605.595,439.813238,65.77,25.25,494.58,-20.16
csv,hi128_16,13,[128,16],125704,18.443642,2333.353,444.163902,106.18,25.39,641.23,-20.25
csv,hi128_16,14,[128,16],135832,36.744906,2469.942,445.884935,86.23,25.55,597.77,-20.35
csv,hi128_16,15,[128,16],154760,73.456895,2774.896,446.084744,76.39,25.86,594.72,-20.55
csv,hi128_16,16,[128,16],171312,146.542180,3026.662,447.215948,67.99,25.72,592.09,-20.46
csv,hi128_16,17,[128,16],202280,292.964425,3451.111,447.399032,68.63,25.73,611.55,-20.46
csv,hi128_16,18,[128,16],232320,585.630282,3873.401,447.627126,65.90,25.72,633.63,-20.46
